"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU","year"
"1",1,313,"Samhouri, Jameal Farouq",1,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA 90095 USA.","univ calif los angeles","dept ecol & evolutionary biol","90095","los angeles","ca","usa",NA,NA,NA,"WOS:000272700800018",1,"J","2009","WILEY",2009
"2",2,2,"Bertness, Mark D.",2,"Brown Univ, Dept Ecol & Evolutionary Biol, Providence, RI 02906 USA.","brown univ","dept ecol & evolutionary biol","02906","providence","ri","usa",NA,NA,NA,"WOS:000271457300008",2,"J","2009","WILEY",2009
"3",3,3,"Irving, Andrew D.",1,"Brown Univ, Dept Ecol & Evolutionary Biol, Providence, RI 02906 USA.","brown univ","dept ecol & evolutionary biol","02906","providence","ri","usa",NA,NA,"0000-0002-9763-2148","WOS:000271457300008",2,"J","2009","WILEY",2009
"4",4,4,"Anderson, Neil J.",3,"Montana Fish Wildlife & Parks, Bozeman, MT 59717 USA.","montana fish wildlife & parks",NA,"59717","bozeman","mt","usa",NA,NA,NA,"WOS:000271457300025",3,"J","2009","WILEY",2009
"5",5,5,"Copeland, Jeffrey P.",2,"US Forest Serv, USDA, Rocky Mt Res Stn, Missoula, MT 59801 USA.","us forest serv","rocky mt res stn","59801","missoula","mt","usa",NA,NA,NA,"WOS:000271457300025",3,"J","2009","WILEY",2009
"6",6,6,"Cushman, Samuel A.",9,"US Forest Serv, USDA, Rocky Mt Res Stn, Missoula, MT 59801 USA.","us forest serv","rocky mt res stn","59801","missoula","mt","usa",NA,NA,NA,"WOS:000271457300025",3,"J","2009","WILEY",2009
"7",7,7,"Inman, Robert M.",5,"Wildlife Conservat Soc, Bozeman, MT 59715 USA.","wildlife conservat soc",NA,"59715","bozeman","mt","usa",NA,NA,NA,"WOS:000271457300025",3,"J","2009","WILEY",2009
"8",8,8,"McKelvey, Kevin S.",6,"US Forest Serv, USDA, Rocky Mt Res Stn, Missoula, MT 59801 USA.","us forest serv","rocky mt res stn","59801","missoula","mt","usa",NA,NA,NA,"WOS:000271457300025",3,"J","2009","WILEY",2009
"9",9,9,"Pilgrim, Kristy L.",7,"US Forest Serv, USDA, Rocky Mt Res Stn, Missoula, MT 59801 USA.","us forest serv","rocky mt res stn","59801","missoula","mt","usa",NA,NA,NA,"WOS:000271457300025",3,"J","2009","WILEY",2009
"10",10,10,"Schwartz, Michael K.",1,"US Forest Serv, USDA, Rocky Mt Res Stn, Missoula, MT 59801 USA.","us forest serv","rocky mt res stn","59801","missoula","mt","usa",NA,"C-3184-2014","0000-0003-3521-3367","WOS:000271457300025",3,"J","2009","WILEY",2009
"11",11,11,"Squires, John R.",4,"US Forest Serv, USDA, Rocky Mt Res Stn, Missoula, MT 59801 USA.","us forest serv","rocky mt res stn","59801","missoula","mt","usa",NA,NA,NA,"WOS:000271457300025",3,"J","2009","WILEY",2009
"12",12,12,"Waits, Lisette P.",8,"Univ Idaho, Dept Fish & Wildlife Resources, Moscow, ID 83844 USA.","univ idaho","dept fish & wildlife resources","83844","moscow","id","usa",NA,NA,"0000-0002-1323-0812","WOS:000271457300025",3,"J","2009","WILEY",2009
"13",13,13,"Fordyce, James A.",2,"Univ Tennessee, Dept Ecol & Evolutionary Biol, Knoxville, TN 37996 USA.","univ tennessee","dept ecol & evolutionary biol","37996","knoxville","tn","usa",NA,NA,"0000-0002-2731-0418","WOS:000270274200002",4,"J","2009","ECOLOGICAL SOC AMER",2009
"14",14,14,"Gotelli, Nicholas J.",3,"Univ Vermont, Dept Biol, Burlington, VT 05405 USA.","univ vermont","dept biol","05405","burlington","vt","usa",NA,NA,NA,"WOS:000270274200002",4,"J","2009","ECOLOGICAL SOC AMER",2009
"15",15,15,"Lessard, Jean-Philippe",1,"Univ Tennessee, Dept Ecol & Evolutionary Biol, Knoxville, TN 37996 USA.","univ tennessee","dept ecol & evolutionary biol","37996","knoxville","tn","usa",NA,NA,NA,"WOS:000270274200002",4,"J","2009","ECOLOGICAL SOC AMER",2009
"16",16,16,"Sanders, Nathan J.",4,"Univ Tennessee, Dept Ecol & Evolutionary Biol, Knoxville, TN 37996 USA.","univ tennessee","dept ecol & evolutionary biol","37996","knoxville","tn","usa",NA,"A-6945-2009","0000-0001-6220-6731","WOS:000270274200002",4,"J","2009","ECOLOGICAL SOC AMER",2009
"17",17,17,"Brenes-Arguedas, Tania",1,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst","smithsonian trop res inst",NA,"balboa","ancon","panama",NA,NA,NA,"WOS:000267745800006",5,"J","2009","WILEY",2009
"18",18,18,"Coley, Phyllis D.",2,"Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA.","univ utah","dept biol","84112","salt lake city","ut","usa",NA,NA,NA,"WOS:000267745800006",5,"J","2009","WILEY",2009
"19",19,19,"Kursar, Thomas A.",3,"Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA.","univ utah","dept biol","84112","salt lake city","ut","usa",NA,NA,NA,"WOS:000267745800006",5,"J","2009","WILEY",2009
"20",20,20,"Donovan, Lisa A.",3,"Univ Georgia, Dept Plant Pathol, Athens, GA 30602 USA.","univ georgia","dept plant pathol","30602","athens","ga","usa",NA,"H-4754-2016","0000-0001-9814-0666","WOS:000267745800008",6,"J","2009","ECOLOGICAL SOC AMER",2009
"21",21,21,"Espeleta, Javier F.",1,"Univ Georgia, Dept Plant Pathol, Athens, GA 30602 USA.","univ georgia","dept plant pathol","30602","athens","ga","usa",NA,NA,NA,"WOS:000267745800008",6,"J","2009","ECOLOGICAL SOC AMER",2009
"22",22,22,"West, Jason B.",2,"Univ Georgia, Dept Plant Pathol, Athens, GA 30602 USA.","univ georgia","dept plant pathol","30602","athens","ga","usa",NA,"G-8833-2012","0000-0002-7811-8020","WOS:000267745800008",6,"J","2009","ECOLOGICAL SOC AMER",2009
"23",23,23,"Frank, Douglas A.",1,"Syracuse Univ, Biol Res Labs, Syracuse, NY 13244 USA.","syracuse univ","biol res labs","13244","syracuse","ny","usa",NA,NA,NA,"WOS:000266662500012",7,"J","2009","WILEY",2009
"24",24,24,"Groffman, Peter M.",2,"Cary Inst Ecosyst Studies, Millbrook, NY 12545 USA.","cary inst ecosyst studies",NA,"12545","millbrook","ny","usa",NA,NA,"0000-0001-8371-6255","WOS:000266662500012",7,"J","2009","WILEY",2009
"25",25,25,"Frost, Paul C.",1,"Univ Notre Dame, Dept Biol Sci, Notre Dame, IN 46556 USA.","univ notre dame","dept biol sci","46556","notre dame","in","usa",NA,NA,NA,"WOS:000266662500023",8,"J","2009","ECOLOGICAL SOC AMER",2009
"26",26,26,"Johnston, Carol A.",3,"S Dakota State Univ, Dept Biol & Microbiol, Brookings, SD 57007 USA.","s dakota state univ","dept biol & microbiol","57007","brookings","sd","usa",NA,NA,"0000-0002-9663-5048","WOS:000266662500023",8,"J","2009","ECOLOGICAL SOC AMER",2009
"27",27,27,"Kinsman, Lauren E.",2,"Michigan State Univ, Dept Zool, E Lansing, MI 48824 USA.","michigan state univ","dept zool","48824","e lansing","mi","usa",NA,NA,NA,"WOS:000266662500023",8,"J","2009","ECOLOGICAL SOC AMER",2009
"28",28,28,"Larson, James H.",4,"Univ Notre Dame, Dept Biol Sci, Notre Dame, IN 46556 USA.","univ notre dame","dept biol sci","46556","notre dame","in","usa",NA,NA,NA,"WOS:000266662500023",8,"J","2009","ECOLOGICAL SOC AMER",2009
"29",29,29,"Alexander, Jake M.",1,"ETH Zentrum, CHN, ETH Zurich, Inst Integrat Biol, CH-8092 Zurich, Switzerland.","eth zentrum","inst integrat biol","8092"," zurich",NA,"switzerland",NA,"P-2580-2014","0000-0003-2226-7913","WOS:000263776800004",9,"J","2009","WILEY",2009
"30",30,30,"Dietz, Hansjoerg",5,"ETH Zentrum, CHN, ETH Zurich, Inst Integrat Biol, CH-8092 Zurich, Switzerland.","eth zentrum","inst integrat biol","8092"," zurich",NA,"switzerland",NA,NA,NA,"WOS:000263776800004",9,"J","2009","WILEY",2009
"31",31,31,"Edwards, Peter J.",2,"ETH Zentrum, CHN, ETH Zurich, Inst Integrat Biol, CH-8092 Zurich, Switzerland.","eth zentrum","inst integrat biol","8092"," zurich",NA,"switzerland",NA,NA,NA,"WOS:000263776800004",9,"J","2009","WILEY",2009
"32",32,32,"Parks, Catherine G.",4,"Pacific NW Res Stn, USDA Forest Serv, La Grande, OR 97850 USA.","pacific nw res stn","usda forest serv","97850","la grande","or","usa",NA,NA,NA,"WOS:000263776800004",9,"J","2009","WILEY",2009
"33",33,33,"Poll, Myriam",3,"ETH Zentrum, CHN, ETH Zurich, Inst Integrat Biol, CH-8092 Zurich, Switzerland.","eth zentrum","inst integrat biol","8092"," zurich",NA,"switzerland",NA,NA,NA,"WOS:000263776800004",9,"J","2009","WILEY",2009
"34",34,34,"Fajardo, Alex",2,"Ctr Invest Ecosistemas Patagonia, Bilbao 449, Coyhaique, Chile.","ctr invest ecosistemas patagonia",NA,NA,"bilbao ","coyhaique","chile",NA,NA,NA,"WOS:000263318700008",10,"J","2009","WILEY",2009
"35",35,35,"McIntire, Eliot J. B.",1,"Univ Laval, Dept Sci Bois & Foret, Quebec City, PQ G1K 7P4, Canada.","univ laval","dept sci bois & foret"," g1k 7p4","pq",NA,"canada",NA,"F-7995-2011","0000-0002-6914-8316","WOS:000263318700008",10,"J","2009","WILEY",2009
"36",36,36,"Dave, Nilam",5,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,NA,"WOS:000263318700020",11,"J","2009","ECOLOGICAL SOC AMER",2009
"37",37,37,"Ho, Chuan-Kai",2,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,NA,"WOS:000263318700020",11,"J","2009","ECOLOGICAL SOC AMER",2009
"38",38,38,"Kunza, Amy E.",6,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,NA,"WOS:000263318700020",11,"J","2009","ECOLOGICAL SOC AMER",2009
"39",39,39,"Pennings, Steven C.",1,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,"A-8326-2013","0000-0003-4757-7125","WOS:000263318700020",11,"J","2009","ECOLOGICAL SOC AMER",2009
"40",40,40,"Salgado, Cristiano S.",3,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,NA,"WOS:000263318700020",11,"J","2009","ECOLOGICAL SOC AMER",2009
"41",41,41,"Wason, Elizabeth L.",7,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,"0000-0003-1029-0876","WOS:000263318700020",11,"J","2009","ECOLOGICAL SOC AMER",2009
"42",42,42,"Wieski, Kazimierz",4,"Univ Houston, Dept Biol & Biochem, Houston, TX 77204 USA.","univ houston","dept biol & biochem","77204","houston","tx","usa",NA,NA,NA,"WOS:000263318700020",11,"J","2009","ECOLOGICAL SOC AMER",2009
"43",43,43,"Balmer, Oliver",1,"Swiss Trop Inst, CH-4051 Basel, Switzerland.","swiss trop inst","swiss trop inst","4051"," basel",NA,"switzerland",NA,NA,"0000-0001-7572-7747","WOS:000272700800009",12,"J","2009","WILEY",2009
"44",44,44,"Brun, Reto",4,"Swiss Trop Inst, CH-4051 Basel, Switzerland.","swiss trop inst","swiss trop inst","4051"," basel",NA,"switzerland",NA,NA,NA,"WOS:000272700800009",12,"J","2009","WILEY",2009
"45",45,45,"Schotzau, Andreas",3,"Schotzau & Simmen, Stat Consulting, CH-4052 Basel, Switzerland.","schotzau & simmen","stat consulting","4052"," basel",NA,"switzerland",NA,NA,NA,"WOS:000272700800009",12,"J","2009","WILEY",2009
"46",46,46,"Stearns, Stephen Curtis",2,"Yale Univ, Dept Ecol & Evolutionary Biol, New Haven, CT 06511 USA.","yale univ","dept ecol & evolutionary biol","06511","new haven","ct","usa",NA,"F-4099-2012","0000-0002-6621-4373","WOS:000272700800009",12,"J","2009","WILEY",2009
"47",47,47,"Beeton, Nick",7,"Univ Tasmania, Sch Zool, Hobart, Tas 7001, Australia.","univ tasmania","sch zool",NA,"hobart","tas ","australia",NA,"I-1752-2013","0000-0002-8513-3165","WOS:000272700800010",13,"J","2009","WILEY",2009
"48",48,48,"Hamede, Rodrigo",4,"Univ Tasmania, Sch Zool, Hobart, Tas 7001, Australia.","univ tasmania","sch zool",NA,"hobart","tas ","australia",NA,NA,"0000-0003-1526-225X","WOS:000272700800010",13,"J","2009","WILEY",2009
"49",49,49,"Hawkins, Clare",3,"Univ Tasmania, Sch Zool, Hobart, Tas 7001, Australia.","univ tasmania","sch zool",NA,"hobart","tas ","australia",NA,NA,NA,"WOS:000272700800010",13,"J","2009","WILEY",2009
"50",50,50,"Jones, Menna",2,"Univ Tasmania, Sch Zool, Hobart, Tas 7001, Australia.","univ tasmania","sch zool",NA,"hobart","tas ","australia",NA,"J-7975-2012","0000-0001-7558-9022","WOS:000272700800010",13,"J","2009","WILEY",2009
