"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU","year"
"1",1,1,"McKnight, Donald T.",2,"James Cook Univ, Coll Sci & Engn, Townsville, Qld, Australia.","james cook univ","coll sci & engn",NA,"townsville","qld","australia",NA,NA,"0000-0001-8543-098X","WOS:000529611600001",1,"J",NA,"WILEY",2020
"2",2,2,"Nordberg, Eric J.",1,"James Cook Univ, Coll Sci & Engn, Townsville, Qld, Australia.","james cook univ","coll sci & engn",NA,"townsville","qld","australia",NA,NA,"0000-0002-1333-622X","WOS:000529611600001",1,"J",NA,"WILEY",2020
"3",3,3,"Start, Denon",1,"Univ Calif Davis, Ctr Populat Biol, Davis, CA 95616 USA.","univ calif davis","ctr populat biol","95616","davis","ca","usa",NA,NA,NA,"WOS:000527018000001",2,"J","2020","WILEY",2020
"4",4,4,"Preston, Daniel L.",1,"Univ Wisconsin, Dept Forest & Wildlife Ecol, Madison, WI 53706 USA.","univ wisconsin","dept forest & wildlife ecol","53706","madison","wi","usa",NA,NA,NA,"WOS:000516927900001",3,"J","2020","WILEY",2020
"5",5,5,"Sauer, Erin L.",2,"Univ Wisconsin, Dept Forest & Wildlife Ecol, Madison, WI 53706 USA.","univ wisconsin","dept forest & wildlife ecol","53706","madison","wi","usa",NA,NA,"0000-0002-8339-6498","WOS:000516927900001",3,"J","2020","WILEY",2020
"6",6,6,"Gerber, Brian D.",1,"Univ Rhode Isl, Dept Nat Resources Sci, Kingston, RI 02881 USA.","univ rhode isl","dept nat resources sci","02881","kingston","ri","usa",NA,NA,"0000-0001-9285-9784","WOS:000513287900001",4,"J","2020","WILEY",2020
"7",7,7,"Northrup, Joseph M.",2,"Trent Univ, Wildlife Res & Monitoring Sect, Ontario Minist Nat Resources & Forestry, Peterborough, ON K9L 1Z8, Canada.","trent univ","wildlife res & monitoring sect"," k9l 1z8","on",NA,"canada",NA,NA,NA,"WOS:000513287900001",4,"J","2020","WILEY",2020
"8",8,8,"Funamoto, Daichi",1,"Kobe Univ, Grad Sch Agr Sci, Nada Ku, 1-1 Rokkodai, Kobe, Hyogo 6578501, Japan.","kobe univ","grad sch agr sci"," 65785","hyogo",NA,"japan",NA,NA,"0000-0003-2938-6050","WOS:000536999200001",5,"J",NA,"WILEY",2020
"9",9,9,"Sugiura, Shinji",3,"Kobe Univ, Grad Sch Agr Sci, Nada Ku, 1-1 Rokkodai, Kobe, Hyogo 6578501, Japan.","kobe univ","grad sch agr sci"," 65785","hyogo",NA,"japan",NA,NA,NA,"WOS:000536999200001",5,"J",NA,"WILEY",2020
"10",10,10,"Suzuki, Tomoyuki",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:000536999200001",5,"J",NA,"WILEY",2020
